🌙月光宝盒,#genre#
CCTV6超清 (CAVS),http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.178:5146
CCTV7高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.159:5146
CCTV7高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.167:5146
CCTV7高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.138:5146
CCTV8高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.172:5146
CCTV8超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.181:5146
CCTV9高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.160:5146
CCTV9高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.168:5146
CCTV9高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.135:5146
CCTV10高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.113:5146
CCTV10高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.169:5146
CCTV10高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.134:5146
CCTV11高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.238:5146
CCTV12高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.109:5146
CCTV12高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.170:5146
CCTV12高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.136:5146
CCTV13高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.188:5146
CCTV13高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.196:5146
CCTV14高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.161:5146
CCTV14高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.171:5146
CCTV14高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.133:5146
CCTV15高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.239:5146
CCTV16高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.76:5146
CCTV16-4K,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.98:5146
CCTV17高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.121:5146
CCTV17高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.198:5146
CCTV4K,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.194:5146
CCTV4K50p,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.174:5146
CGTN英语高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.199:5146
CGTN西班牙语高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.221:5146
CGTN法语高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.228:5146
CGTN阿拉伯语高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.200:5146
CGTN俄语高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.201:5146




广东卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.19:5146
广东卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.152:5146
广东卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.232:5146
广东卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.84:5146
广东卫视超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.166:5146
广东珠江高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.1:5146
广东珠江超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.114:5146
广东新闻高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.173:5146
广东公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.225:5146
广东体育高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.112:5146
广东体育超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.168:5146
经济科教高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.85:5146
经济科教超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.167:5146
南方卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.215:5146
广东影视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.217:5146
广东少儿高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.250:5146
嘉佳卡通高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.179:5146
广东综艺 4K50p,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.236:5146
广东综艺 4K,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.237:5146
广东综艺(4k),http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.244:5146
广东综艺 宽色域(4k),http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.246:5146
广东综艺(4k),http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.245:5146
广东综艺 宽色域AVS2(4k) (AVS2),http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.252:5146
广州综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.71:5146
广州新闻高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.72:5146
广州影视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.73:5146
广州法治高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.74:5146
广州竞赛高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.75:5146
南国都市4K,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.99:5146
深圳卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.3:5146
深圳卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.148:5146
深圳卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.92:5146
深圳卫视超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.130:5146
深圳都市高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.176:5146
深圳都市高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.124:5146
深圳电视剧高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.177:5146
深圳电视剧高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.125:5146
深圳财经生活高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.242:5146
深圳娱乐高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.243:5146
深圳体育健康高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.128:5146
深圳体育健康高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.140:5146
深圳少儿高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.244:5146
深圳公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.178:5146
深圳公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.126:5146
深圳宝安高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.67:5146
深圳龙岗频道高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.223:5146
深圳东部高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.224:5146
深圳众创TV高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.247:5146
深圳宜和购物高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.87:5146
韶关新闻综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.117:5146
韶关绿色生活高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.119:5146
湛江新闻综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.141:5146
湛江公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.140:5146
揭阳综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.229:5146
揭阳公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.251:5146
江门综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.201:5146
江门公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.202:5146
江门教育高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.203:5146
HZTV1高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.232:5146
HZTV2高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.233:5146
汕尾新闻高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.25:5146
汕尾文化高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.187:5146
珠海1高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.155:5146
珠海2高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.154:5146
肇庆综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.1:5146
肇庆生活服务高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.2:5146
河源综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.213:5146
河源公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.214:5146
汕头综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.130:5146
汕头综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.45:5146
汕头经济生活高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.131:5146
汕头经济生活高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.46:5146
汕头文旅体育高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.132:5146
汕头文旅体育高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.47:5146
清远新闻综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.33:5146
清远公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.34:5146
云浮综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.253:5146
云浮文旅高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.254:5146
茂名综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.206:5146
茂名公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.207:5146
佛山综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.57:5146
佛山公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.53:5146
佛山影视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.56:5146
佛山顺德高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.55:5146
佛山南海高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.54:5146
中山综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.62:5146
中山公共高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.63:5146
中山教育高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.64:5146
东莞新闻综合高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.104:5146
东莞生活资讯高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.105:5146


湖南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.5:5146
湖南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.129:5146
湖南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.88:5146
湖南卫视超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.127:5146
浙江卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.33:5146
浙江卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.150:5146
浙江卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.89:5146
浙江卫视超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.125:5146
江苏卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.18:5146
江苏卫视高清 (CAVS),http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.149:5146
江苏卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.90:5146
江苏卫视超清 (CAVS),http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.126:5146
东方卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.218:5146
东方卫视高清 (CAVS),http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.156:5146
东方卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.98:5146
安徽卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.92:5146
安徽卫视高清 (CAVS),http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.157:5146
安徽卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.183:5146
北京卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.4:5146
北京卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.151:5146
北京卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.91:5146
天津卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.141:5146
天津卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.182:5146
天津卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.97:5146
天津卫视超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.131:5146
山东卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.142:5146
山东卫视高清 (CAVS),http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.153:5146
山东卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.94:5146
山东卫视超清 (CAVS),http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.132:5146
江西卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.219:5146
江西卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.149:5146
湖北卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.93:5146
湖北卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.174:5146
湖北卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.95:5146
湖北卫视超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.128:5146
辽宁卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.103:5146
辽宁卫视 高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.123:5146
辽宁卫视超清 (CAVS),http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.161:5146
黑龙江卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.6:5146
黑龙江卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.179:5146
黑龙江卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.93:5146
黑龙江卫视超清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.124:5146
贵州卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.221:5146
贵州卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.230:5146
四川卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.215:5146
四川卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.159:5146
四川卫视超清 (CAVS),http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.163:5146
河南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.229:5146
河南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.17:5146
云南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.37:5146
云南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.100:5146
重庆卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.162:5146
重庆卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.210:5146
重庆卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.182:5146
河北卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.214:5146
河北卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.148:5146
东南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.104:5146
福建东南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.146:5146
广西卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.36:5146
广西卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.139:5146
吉林卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.111:5146
吉林卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.150:5146
海南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.35:5146
海南卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.101:5146
甘肃卫视高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.189:5146

CCTV风云足球高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.20:5146
CCTV风云足球高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.14:5146
CCTV高尔夫网球高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.22:5146
CCTV高尔夫网球高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.12:5146
CCTV央视文化精品高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.27:5146
CCTV央视文化精品高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.13:5146
CCTV风云音乐高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.29:5146
CCTV风云音乐高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.6:5146
CCTV第一剧场高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.28:5146
CCTV第一剧场高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.15:5146
CCTV怀旧剧场高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.25:5146
CCTV怀旧剧场高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.5:5146
CCTV风云剧场高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.26:5146
CCTV风云剧场高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.16:5146
CCTV世界地理高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.24:5146
CCTV世界地理高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.7:5146
CCTV电视指南高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.19:5146
CCTV电视指南高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.10:5146
CCTV兵器科技高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.18:5146
CCTV兵器科技高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.9:5146
CCTV女性时尚高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.23:5146
CCTV女性时尚高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.8:5146
CCTV央视台球高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.21:5146
CCTV央视台球高清,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.11:5146
CHC高清电影,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.27:5146
北京卡酷少儿,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.79:5146
北京卡酷少儿,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.50:5146
金鹰卡通高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.164:5146
哈哈炫动,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.81:5146
哈哈炫动,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.139:5146
优漫卡通,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.222:5146
优漫卡通,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.79:5146
CETV1高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.222:5146
CETV1高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.200:5146
CETV2,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.28:5146
CETV2,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.69:5146
CETV4,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.29:5146
CETV4,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.68:5146
早期教育高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.180:5146
梨园高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.100:5146
武术世界高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.108:5146
文物宝库高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.120:5146
哒啵赛事高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.186:5146
哒啵赛事高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.185:5146
IPTV1,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.75:5146
IPTV2,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.63:5146
IPTV3,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.64:5146
IPTV3+,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.107:5146
IPTV3+,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.78:5146
IPTV4,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.56:5146
IPTV5+,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.108:5146
IPTV5+,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.77:5146
IPTV5+高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.116:5146
IPTV5+高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.176:5146
IPTV6+,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.103:5146
IPTV6+,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.138:5146
IPTV8+,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.105:5146
IPTV8+,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.82:5146
IPTV谍战剧场,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.99:5146
IPTV谍战剧场,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.83:5146
IPTV相声小品,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.100:5146
IPTV相声小品,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.84:5146
IPTV野外,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.101:5146
IPTV野外,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.85:5146
IPTV法治,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.102:5146
IPTV法治,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.86:5146
经典电影,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.104:5146
经典电影,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.89:5146
热播剧场,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.106:5146
热播剧场,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.90:5146
少儿动画,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.109:5146
少儿动画,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.91:5146
4k测试频道8,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.249:5146
EBU,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.165:5146
PPTV-1,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.183:5146
PPTV-2,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.184:5146
PPTV-3,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.185:5146
PPTV-4,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.186:5146
九屏同播,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.234:5146
九频同播频道,http://cysan.gzcy020.com.cn:50000/rtp/239.0.10.115:5115
卫星信号传输故障高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.240:5146
四屏同播,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.107:5146
四屏同播,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.209:5146
四屏同播,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.192:5146
天翼高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.133:5146
天翼高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.220:5146
天翼高清,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.226:5146
极K精选,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.231:5146
极k影视,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.218:5146
爱上4K,http://cysan.gzcy020.com.cn:50000/rtp/239.253.43.219:5146


